site_id,t,day,hour,load_kwh,solar_kwh,net_load_kwh,grid_available,battery_capacity_kwh,dg_power_kw,grid_power_kw,battery_charge_coeff,battery_discharge_coeff,init_soc,dod
site4,404,17,20,9.81,0.0,9.81,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,405,17,21,9.78,0.0,9.78,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,406,17,22,9.48,0.0,9.48,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,407,17,23,8.81,0.0,8.81,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,408,18,0,8.46,0.0,8.46,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,409,18,1,8.55,0.0,8.55,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,410,18,2,8.47,0.0,8.47,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,411,18,3,8.75,0.0,8.75,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,412,18,4,9.0,0.0,9.0,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,413,18,5,9.36,0.336,9.024,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,414,18,6,9.32,0.912,8.408,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,415,18,7,9.3,1.104,8.196000000000002,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,416,18,8,9.36,4.992,4.367999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,417,18,9,7.51,7.824,-0.31400000000000006,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,418,18,10,7.6,9.936,-2.3360000000000003,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,419,18,11,9.73,13.344,-3.613999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,420,18,12,9.63,14.4,-4.77,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,421,18,13,9.29,16.368,-7.077999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,422,18,14,9.21,16.656,-7.445999999999998,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,423,18,15,9.31,13.008,-3.6979999999999986,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,424,18,16,9.71,8.064,1.6460000000000008,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,425,18,17,9.77,3.216,6.553999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,426,18,18,9.88,1.92,7.960000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,427,18,19,9.87,0.384,9.485999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,428,18,20,9.79,0.0,9.79,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,429,18,21,9.8,0.0,9.8,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,430,18,22,9.34,0.0,9.34,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,431,18,23,8.91,0.0,8.91,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,432,19,0,8.69,0.0,8.69,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,433,19,1,8.57,0.0,8.57,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,434,19,2,8.49,0.0,8.49,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,435,19,3,8.9,0.0,8.9,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,436,19,4,9.01,0.096,8.914,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,437,19,5,9.32,0.864,8.456,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,438,19,6,9.36,2.16,7.199999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,439,19,7,9.42,4.224,5.196,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,440,19,8,9.37,3.6,5.77,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,441,19,9,9.38,6.48,2.9000000000000004,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,442,19,10,9.52,13.44,-3.92,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,443,19,11,9.44,5.616,3.824,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,444,19,12,9.31,9.744,-0.4339999999999993,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,445,19,13,9.46,10.992,-1.532,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,446,19,14,9.49,10.704,-1.2140000000000004,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,447,19,15,9.5,11.712,-2.2119999999999997,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,448,19,16,9.45,5.712,3.7379999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,449,19,17,9.79,3.648,6.1419999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,450,19,18,9.8,1.344,8.456000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,451,19,19,9.9,0.576,9.324,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,452,19,20,9.88,0.0,9.88,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,453,19,21,9.86,0.0,9.86,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,454,19,22,9.69,0.0,9.69,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,455,19,23,9.27,0.0,9.27,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,456,20,0,8.87,0.0,8.87,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,457,20,1,8.53,0.0,8.53,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,458,20,2,8.56,0.0,8.56,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,459,20,3,8.95,0.0,8.95,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,460,20,4,9.08,0.096,8.984,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,461,20,5,9.36,0.864,8.495999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,462,20,6,9.43,1.968,7.462,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,463,20,7,9.37,4.128,5.241999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,464,20,8,9.47,5.952,3.5180000000000007,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,465,20,9,9.46,8.496,0.9640000000000004,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,466,20,10,9.53,12.384,-2.854000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,467,20,11,9.34,17.568,-8.228000000000002,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,468,20,12,9.56,13.824,-4.263999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,469,20,13,9.33,14.352,-5.022,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,470,20,14,9.64,11.136,-1.4959999999999987,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,471,20,15,9.73,6.912,2.8180000000000005,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,472,20,16,9.85,4.128,5.7219999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,473,20,17,9.82,2.688,7.132,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,474,20,18,10.2,1.2,9.0,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,475,20,19,10.29,0.24,10.049999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,476,20,20,10.19,0.0,10.19,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,477,20,21,9.91,0.0,9.91,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,478,20,22,9.63,0.0,9.63,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,479,20,23,9.04,0.0,9.04,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,480,21,0,8.76,0.0,8.76,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,481,21,1,8.83,0.0,8.83,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,482,21,2,8.8,0.0,8.8,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,483,21,3,8.95,0.0,8.95,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,484,21,4,9.42,0.048,9.372,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,485,21,5,9.49,0.864,8.626,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,486,21,6,9.44,2.64,6.799999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,487,21,7,9.5,4.272,5.228,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,488,21,8,8.96,7.248,1.7120000000000006,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,489,21,9,9.67,10.08,-0.41000000000000014,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,490,21,10,9.74,15.84,-6.1,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,491,21,11,9.76,9.552,0.20800000000000018,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,492,21,12,9.88,9.552,0.3280000000000012,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,493,21,13,9.74,12.912,-3.1720000000000006,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,494,21,14,9.74,8.736,1.0039999999999996,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,495,21,15,9.85,8.448,1.4019999999999992,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,496,21,16,9.86,6.48,3.379999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,497,21,17,10.06,3.552,6.508000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,498,21,18,10.14,1.296,8.844000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,499,21,19,10.46,0.336,10.124,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,500,21,20,10.5,0.0,10.5,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,501,21,21,10.29,0.0,10.29,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,502,21,22,9.77,0.0,9.77,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,503,21,23,9.27,0.0,9.27,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,504,22,0,8.68,0.0,8.68,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,505,22,1,8.63,0.0,8.63,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,506,22,2,8.81,0.0,8.81,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,507,22,3,8.99,0.0,8.99,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,508,22,4,9.37,0.048,9.322,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,509,22,5,9.71,0.96,8.75,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,510,22,6,9.73,2.976,6.7540000000000004,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,511,22,7,9.71,7.152,2.5580000000000007,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,512,22,8,9.76,11.088,-1.3279999999999994,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,513,22,9,9.81,10.32,-0.5099999999999998,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,514,22,10,9.84,18.912,-9.072,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,515,22,11,9.78,24.24,-14.459999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,516,22,12,9.74,24.24,-14.499999999999998,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,517,22,13,9.68,18.72,-9.04,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,518,22,14,9.77,18.528,-8.758,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,519,22,15,9.79,9.216,0.5739999999999998,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,520,22,16,9.76,8.88,0.879999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,521,22,17,9.84,5.472,4.367999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,522,22,18,10.04,1.728,8.312,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,523,22,19,10.29,0.336,9.953999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,524,22,20,10.4,0.0,10.4,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,525,22,21,10.33,0.0,10.33,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,526,22,22,9.9,0.0,9.9,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,527,22,23,9.12,0.0,9.12,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,528,23,0,8.99,0.0,8.99,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,529,23,1,8.86,0.0,8.86,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,530,23,2,8.86,0.0,8.86,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,531,23,3,9.09,0.0,9.09,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,532,23,4,9.29,0.096,9.193999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,533,23,5,9.6,1.056,8.544,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,534,23,6,9.8,2.688,7.112,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,535,23,7,9.93,6.768,3.162,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,536,23,8,8.91,13.008,-4.097999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,537,23,9,10.03,18.144,-8.113999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,538,23,10,10.2,21.936,-11.736,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,539,23,11,10.38,20.256,-9.876,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,540,23,12,10.4,13.824,-3.4239999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,541,23,13,10.32,21.552,-11.232,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,542,23,14,10.29,18.384,-8.094000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,543,23,15,10.1,10.368,-0.2680000000000007,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,544,23,16,10.09,6.336,3.7539999999999996,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,545,23,17,10.11,1.968,8.142,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,546,23,18,10.39,1.056,9.334,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,547,23,19,10.43,0.144,10.286,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,548,23,20,10.45,0.0,10.45,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,549,23,21,10.3,0.0,10.3,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,550,23,22,9.93,0.0,9.93,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,551,23,23,9.4,0.0,9.4,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,552,24,0,9.08,0.0,9.08,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,553,24,1,9.03,0.0,9.03,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,554,24,2,9.01,0.0,9.01,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,555,24,3,9.3,0.0,9.3,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,556,24,4,9.21,0.0,9.21,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,557,24,5,9.52,0.24,9.28,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,558,24,6,9.86,2.016,7.843999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,559,24,7,10.11,7.152,2.9579999999999993,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,560,24,8,10.31,11.856,-1.5459999999999994,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,561,24,9,10.18,17.664,-7.484000000000002,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,562,24,10,10.32,19.392,-9.072,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,563,24,11,10.33,18.528,-8.197999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,564,24,12,10.47,20.016,-9.545999999999998,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,565,24,13,10.34,7.92,2.42,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,566,24,14,10.33,0.576,9.754,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,567,24,15,10.4,1.008,9.392,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,568,24,16,10.33,4.32,6.01,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,569,24,17,10.35,3.648,6.702,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,570,24,18,10.41,1.008,9.402000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,571,24,19,10.46,0.144,10.316,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,572,24,20,10.57,0.0,10.57,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,573,24,21,10.17,0.0,10.17,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,574,24,22,9.72,0.0,9.72,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,575,24,23,9.08,0.0,9.08,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,576,25,0,9.03,0.0,9.03,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,577,25,1,9.05,0.0,9.05,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,578,25,2,8.68,0.0,8.68,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,579,25,3,9.07,0.0,9.07,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,580,25,4,9.51,0.048,9.462,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,581,25,5,9.52,0.864,8.655999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,582,25,6,9.66,3.264,6.396000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,583,25,7,9.77,5.76,4.01,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,584,25,8,9.77,12.384,-2.6140000000000008,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,585,25,9,9.6,17.856,-8.256000000000002,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,586,25,10,9.72,21.12,-11.4,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,587,25,11,9.82,19.296,-9.475999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,588,25,12,9.86,21.696,-11.836000000000002,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,589,25,13,9.93,11.568,-1.638,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,590,25,14,9.94,4.032,5.9079999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,591,25,15,9.96,1.008,8.952000000000002,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,592,25,16,10.03,6.624,3.4059999999999997,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,593,25,17,10.32,2.544,7.776,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,594,25,18,10.43,1.104,9.326,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,595,25,19,10.71,0.24,10.47,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,596,25,20,10.83,0.0,10.83,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,597,25,21,10.42,0.0,10.42,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,598,25,22,9.79,0.0,9.79,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,599,25,23,9.14,0.0,9.14,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,600,26,0,9.05,0.0,9.05,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,601,26,1,9.04,0.0,9.04,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,602,26,2,8.87,0.0,8.87,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,603,26,3,9.17,0.0,9.17,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,604,26,4,9.5,0.048,9.452,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,605,26,5,9.51,0.624,8.886,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,606,26,6,9.58,2.256,7.324,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,607,26,7,9.74,7.488,2.252,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,608,26,8,9.86,13.92,-4.0600000000000005,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,609,26,9,9.83,18.624,-8.793999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,610,26,10,10.04,22.416,-12.376000000000001,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,611,26,11,9.96,18.24,-8.279999999999998,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,612,26,12,9.93,13.056,-3.1259999999999994,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,613,26,13,9.95,15.408,-5.458,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,614,26,14,9.94,18.0,-8.06,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,615,26,15,9.96,11.328,-1.3679999999999986,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,616,26,16,10.03,7.248,2.781999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,617,26,17,10.21,3.168,7.042000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,618,26,18,10.38,1.488,8.892000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,619,26,19,10.48,0.384,10.096,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,620,26,20,10.67,0.0,10.67,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,621,26,21,10.37,0.0,10.37,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,622,26,22,9.97,0.0,9.97,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,623,26,23,9.29,0.0,9.29,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,624,27,0,9.05,0.0,9.05,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,625,27,1,9.07,0.0,9.07,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,626,27,2,8.98,0.0,8.98,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,627,27,3,9.23,0.0,9.23,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,628,27,4,9.48,0.048,9.432,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,629,27,5,9.52,0.96,8.559999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,630,27,6,9.64,1.872,7.768000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,631,27,7,9.69,2.256,7.433999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,632,27,8,9.92,2.4,7.52,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,633,27,9,9.91,11.184,-1.2739999999999991,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,634,27,10,9.88,17.856,-7.976000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,635,27,11,9.92,15.504,-5.584,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,636,27,12,9.93,11.472,-1.5419999999999998,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,637,27,13,9.97,4.992,4.978000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,638,27,14,9.95,2.448,7.501999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,639,27,15,10.03,2.064,7.965999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,640,27,16,9.92,3.696,6.224,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,641,27,17,10.09,4.224,5.866,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,642,27,18,10.2,1.2,9.0,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,643,27,19,10.4,0.192,10.208,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,644,27,20,10.5,0.0,10.5,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,645,27,21,10.4,0.0,10.4,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,646,27,22,9.88,0.0,9.88,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,647,27,23,9.12,0.0,9.12,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,648,28,0,9.05,0.0,9.05,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,649,28,1,9.03,0.0,9.03,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,650,28,2,9.01,0.0,9.01,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,651,28,3,9.1,0.0,9.1,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,652,28,4,9.5,0.096,9.404,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,653,28,5,9.66,0.816,8.844,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,654,28,6,9.81,2.256,7.554,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,655,28,7,9.77,7.488,2.281999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,656,28,8,9.89,14.688,-4.798,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,657,28,9,9.95,16.176,-6.225999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,658,28,10,9.95,8.112,1.8379999999999992,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,659,28,11,9.95,24.624,-14.674,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,660,28,12,9.94,9.408,0.532,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,661,28,13,9.97,14.784,-4.814,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,662,28,14,9.96,17.712,-7.751999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,663,28,15,10.05,15.504,-5.453999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,664,28,16,9.93,9.36,0.5700000000000003,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,665,28,17,10.02,4.08,5.9399999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,666,28,18,10.3,1.344,8.956000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,667,28,19,10.4,0.192,10.208,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,668,28,20,10.39,0.0,10.39,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,669,28,21,10.37,0.0,10.37,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,670,28,22,9.97,0.0,9.97,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,671,28,23,9.25,0.0,9.25,True,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,672,29,0,9.06,0.0,9.06,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,673,29,1,9.03,0.0,9.03,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,674,29,2,9.06,0.0,9.06,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,675,29,3,9.31,0.0,9.31,False,41.04,17.6,14,0.35,1.2,0.2,0.15
site4,676,29,4,9.55,0.0,9.55,False,41.04,17.6,14,0.35,1.2,0.2,0.15
